"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"32","বরফের হোগায় বাঁশ ঢুকায় নাম রাখছে ""আইসক্রিম""!
জনগণের হোগায় বাঁশ ঢুকায় নাম রাখছে ""গণতন্ত্র""!
:
#FreeKhaleda… https://t.co/jwUGhW3QUv",FALSE,1,"jafor_the_great",2018-03-09 13:19:40,TRUE,"972099577217130496","972099601149739008","871379009187139584","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jafor_the_great",0,FALSE,FALSE,NA,NA
"33","Ex-PM of #Bangladesh #KhaledaZia is in jail last 1 month by #AutocratHasinaControlled court's Politically Motivated… https://t.co/eEG4TsS6k4",FALSE,11,NA,2018-03-09 12:50:59,TRUE,NA,"972092383755227136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abdullahramu",4,FALSE,FALSE,NA,NA
"34","These are not any movie's scene but these are real scenes of Bangladesh!!The plain colthed police arrests two stude… https://t.co/DRO9jTf8IT",FALSE,1,NA,2018-03-09 12:45:57,TRUE,NA,"972091115154362368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khaledmosarof",1,FALSE,FALSE,NA,NA
"35","#FreeKhaledaZia https://t.co/hfSiF89eTA",FALSE,4,NA,2018-03-09 12:16:16,FALSE,NA,"972083648139739136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"36","If #Awamileague Leader #SheikhHasina had been in Jail for so long in a false case instead of #BNP Cheif @BegumZiaBd… https://t.co/By9DioFYzh",FALSE,3,NA,2018-03-09 09:46:22,TRUE,NA,"972045922120056833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlamMoshiul",6,FALSE,FALSE,NA,NA
"37","#FreeKhaledaZia 
#SaveDemocracy 
#SaveBangladesh 
https://t.co/JycWEdGzkA",FALSE,2,NA,2018-03-09 08:48:19,FALSE,NA,"972031315498360832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamAzim_Bhuiyan",1,FALSE,FALSE,NA,NA
"38","#FreeKhaledaZia #KhaledaZia #PeacefulProtestBD  
Plainclothes police arrested ASM Mizanur Rahman, JCD Dhaka North's… https://t.co/6HG87JlcRS",FALSE,1,NA,2018-03-09 08:36:41,TRUE,NA,"972028388926922753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiq_impex",1,FALSE,FALSE,NA,NA
"39","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/jMK0KpQHFO",FALSE,8,NA,2018-03-09 08:34:51,TRUE,NA,"972027927071047681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiq_impex",3,FALSE,FALSE,NA,NA
"40","Peaceful sit-in to demand the unconditional release of the bnp's chairperson @BegumZiaBd 
#FreeKhaledaZia… https://t.co/2Nopp3AZ5s",FALSE,4,NA,2018-03-09 08:31:19,TRUE,NA,"972027038293831682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiq_impex",0,FALSE,FALSE,NA,NA
"41","#StopFascism #SaveBangladesh 
#SaveDemocracyInBangladesh 
#FreeKhaledaZia #NoElectionWithoutKhaledaZia
@BBCWorld… https://t.co/SOaQOGVZev",FALSE,3,NA,2018-03-09 08:26:21,TRUE,NA,"972025787468587009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiq_impex",1,FALSE,FALSE,NA,NA
"42","#FreeBegumZiaMovement #বেগম_জিয়া_মুক্তি_আন্দোলন 
#FreeKhaledaZia #KhaledaZia #PeacefulProtestBD
বিএনপি চেয়ারপার্স… https://t.co/obluOGUUon",FALSE,3,NA,2018-03-09 08:25:15,TRUE,NA,"972025511558852608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiq_impex",0,FALSE,FALSE,NA,NA
"43","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/AyuOeec6lh",FALSE,5,NA,2018-03-09 08:18:22,TRUE,NA,"972023776866050048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiq_impex",1,FALSE,FALSE,NA,NA
"44","#FreeKhaledaZia  Protesters demand release of jailed former Bangladesh leader https://t.co/QGhSut4FN1 via @YahooNews",FALSE,7,NA,2018-03-09 08:03:26,FALSE,NA,"972020017888940032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mreza07",3,FALSE,FALSE,NA,NA
"45","#FreeKhaledaZia
Protesters demand release of jailed former Bangladesh leader https://t.co/jHJLAG8mUp via @seattletimes",FALSE,0,NA,2018-03-09 07:59:42,FALSE,NA,"972019079610445824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shakilshaku",1,FALSE,FALSE,NA,NA
"46","@jalalgl @tareqzia @bdnews24com @BegumZiaBd @UN @CNN @hrw @AFP @realDonaldTrump @XHNews @AJEnglish @amnesty… https://t.co/C9RLLX25bJ",FALSE,0,"jalalgl",2018-03-09 07:23:59,TRUE,"971920156833103873","972010091380535296","963399487510036481","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Islam_shanti",0,FALSE,FALSE,NA,NA
"47","Ex-PM of #Bangladesh #KhaledaZia is in jail last 1 month by #AutocratHasinaControlled court's Politically Motivated… https://t.co/8EVEkq6gPz",FALSE,1,NA,2018-03-09 05:32:01,TRUE,NA,"971981913459105792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TanvirMadber",0,FALSE,FALSE,NA,NA
"48","#Stop using the state armed forces against innocent people of the country.
#Stop arrest &amp; Stop killing democratic a… https://t.co/JWqdPyWV2w",FALSE,11,NA,2018-03-09 05:09:36,TRUE,NA,"971976273634316288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiq_impex",5,FALSE,FALSE,NA,NA
"49","Human Rights and Democracy at Gunpoint in Bangladesh ������������ When a state indulges itself in criminal activities, other… https://t.co/VX8PnYpEto",FALSE,6,NA,2018-03-09 05:08:15,TRUE,NA,"971975932029235201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atiq_impex",1,FALSE,FALSE,NA,NA
"50","পুঁজি একটাই ৭ই মার্চের ভাষণ, ""জাতীয় ধোঁকা দিবস"" ঘোষণা করার দাবী জানাচ্ছি. Illegal PM #Hasina, #StepDown. Women are… https://t.co/f8UxP3yagj",FALSE,1,NA,2018-03-09 04:59:24,TRUE,NA,"971973704006615041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Islam_shanti",1,FALSE,FALSE,NA,NA
"51","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/iau4DM4ecT",FALSE,12,NA,2018-03-09 04:32:08,TRUE,NA,"971966844599857153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArafatAhsan7",3,FALSE,FALSE,NA,NA
"52","#FreeKhaledaZia #StepDownHasina https://t.co/s6Uvh65dik",FALSE,0,NA,2018-03-09 04:23:02,FALSE,NA,"971964551846535169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"53","#FreeKhaledaZia #StepDownHasina https://t.co/xlwLybDQuy",FALSE,0,NA,2018-03-09 04:20:37,FALSE,NA,"971963943827550209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"54","#StepDownHasina #StopFascism #FreeKhaledaZia #PeacefulProtestBD https://t.co/NJiFGv0uzl",FALSE,0,NA,2018-03-09 04:18:55,FALSE,NA,"971963518810390529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"55","@NasimulK @BegumZiaBd @nytimes @hrw @UN #StepDownHasina #StopFascism #FreeKhaledaZia",FALSE,0,"NasimulK",2018-03-09 04:18:05,FALSE,"971953384105246720","971963307551674368","2451153099","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"56","#StepDownHasina #StopFascism #PeacefulProtestBD #FreeKhaledaZia https://t.co/TkH6wex0Bd",FALSE,1,NA,2018-03-09 04:17:27,FALSE,NA,"971963148423933958",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"57","Illegal PM #Hasina, #StepDown. BAL public support is at the bottom now. Without money people do not come to their m… https://t.co/JKUd8bPycB",FALSE,5,NA,2018-03-09 04:17:24,TRUE,NA,"971963137086795777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jalalgl",1,FALSE,FALSE,NA,NA
"58","#StopFascism #PeacefulProtestBD #FreeKhaledaZia #NoElectionWithoutKhaledaZia https://t.co/TkH6wex0Bd",FALSE,1,NA,2018-03-09 04:16:31,FALSE,NA,"971962915057119232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"59","#PeacefulProtestBD #FreeKhaledaZia https://t.co/TkH6wex0Bd",FALSE,0,NA,2018-03-09 04:15:51,FALSE,NA,"971962745900773376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"60","@CJFE 
Fair, free, neutral and acceptable elections will not be possible in #Bangladesh under the @albd1971… https://t.co/73obM5bUJu",FALSE,1,"CJFE",2018-03-09 04:14:46,TRUE,NA,"971962474764296192","284060260","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"61","#NoElectionWithoutKhaledaZia 
#FreeKhaledaZia 
#SaveBangladesh https://t.co/Epr23sQfnx",FALSE,12,NA,2018-03-09 03:50:41,FALSE,NA,"971956414552858624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kawsar_bakir",5,FALSE,FALSE,NA,NA
"62","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/NA1Sj2pVYS",FALSE,15,NA,2018-03-09 03:38:39,TRUE,NA,"971953384105246720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NasimulK",6,FALSE,FALSE,NA,NA
"63","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/qJObIsRg92",FALSE,10,NA,2018-03-09 02:35:25,TRUE,NA,"971937470576300035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahadeh57350971",4,FALSE,FALSE,NA,NA
"64","Fascist government make “The Drama of #ZafarIqbal” for confuse a peaceful movement for the release of… https://t.co/QzYr7l5tJw",FALSE,0,NA,2018-03-09 02:29:19,TRUE,NA,"971935934022410242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KamranRajib",0,FALSE,FALSE,NA,NA
"65","How cruel Illegal #HasinaGovt, her #Police &amp; #Satrolegue? It was only a peaceful demonstration to #FreeKhaledaZia.… https://t.co/8RYlbsSNlr",FALSE,6,NA,2018-03-09 02:17:03,TRUE,NA,"971932850667900933",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abdullahramu",3,FALSE,FALSE,NA,NA
"66","Human Rights and Democracy at Gunpoint in Bangladesh ������������ When a state indulges itself in criminal activities, other… https://t.co/t0595PGPt3",FALSE,2,NA,2018-03-09 02:06:46,TRUE,NA,"971930259103928320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MdMahbuburRaha4",0,FALSE,FALSE,NA,NA
"67","How cruel Illegal #HasinaGovt, her #Police &amp; #Satrolegue? It was only a peaceful demonstration to #FreeKhaledaZia.… https://t.co/TruXynxKNI",FALSE,4,NA,2018-03-09 01:26:37,TRUE,NA,"971920156833103873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jalalgl",2,FALSE,FALSE,NA,NA
"68","#FreeKhaledaZia",FALSE,0,NA,2018-03-08 23:37:34,FALSE,NA,"971892711841083392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XahidTalukder",0,FALSE,FALSE,NA,NA
"69","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/mUwPgtTvBk",FALSE,18,NA,2018-03-08 23:35:10,TRUE,NA,"971892107668574210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sumon_official",5,FALSE,FALSE,NA,NA
"70","#FreeKhaledaZia https://t.co/rffVd2vG2l",FALSE,6,NA,2018-03-08 23:17:10,FALSE,NA,"971887581490229248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abdullahramu",1,FALSE,FALSE,NA,NA
"71","@bnpbangladesh #FreeKhaleda
#FreeKhaledaZia",FALSE,2,"bnpbangladesh",2018-03-08 20:38:20,FALSE,"971682502053052416","971847607231307776","220758622","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jafor_the_great",0,FALSE,FALSE,NA,NA
"72","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/rEDNm73x2Y",FALSE,11,NA,2018-03-08 20:31:03,TRUE,NA,"971845774815342592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_am_Taher",1,FALSE,FALSE,NA,NA
"73","#FreeKhaledaZia #SaveDemocracy https://t.co/cLzQ274qVu",FALSE,2,NA,2018-03-08 20:28:53,FALSE,NA,"971845228452749313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habib_raj_bd",0,FALSE,FALSE,NA,NA
"74","#FreeKhaledaZia #SaveDemocracy 
@USAmbBangladesh https://t.co/41BKoOi54z",FALSE,2,NA,2018-03-08 20:26:10,FALSE,NA,"971844546446295040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habib_raj_bd",1,FALSE,FALSE,NA,NA
"75","#FreeKhaledaZia 
#SaveDemocracy https://t.co/OQkv70ttoL",FALSE,0,NA,2018-03-08 20:25:08,FALSE,NA,"971844284432314368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habib_raj_bd",0,FALSE,FALSE,NA,NA
"76","#FreeKhaledaZia 
#SaveDemocracy https://t.co/XcD9h9VN7a",FALSE,4,NA,2018-03-08 20:24:46,FALSE,NA,"971844192199561216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habib_raj_bd",0,FALSE,FALSE,NA,NA
"77","বর্তমান অতি উৎসাহী কর্তারা ভুলে গেছেন,এই জমিনে কোনো স্বৈরাচারী সরকার টিকে থাকতে পারেনি। আওয়ামী স্বৈরাচারী সরকার ও… https://t.co/gCOZh3y6NK",FALSE,23,NA,2018-03-08 20:19:18,TRUE,NA,"971842817961029633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mashuk77Ahmed",5,FALSE,FALSE,NA,NA
"78","Human Rights and Democracy at Gunpoint in Bangladesh ������������ When a state indulges itself in criminal activities, other… https://t.co/KJPv0dDwf5",FALSE,2,NA,2018-03-08 19:55:32,TRUE,NA,"971836837319888901",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonjuAlom1",0,FALSE,FALSE,NA,NA
"79","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/quBrjzZwvF",FALSE,4,NA,2018-03-08 19:53:49,TRUE,NA,"971836406694891520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonjuAlom1",0,FALSE,FALSE,NA,NA
"80","#Stop using the state armed forces against innocent people of the country.
#Stop arrest &amp; Stop killing democratic a… https://t.co/xzENlL6IFq",FALSE,1,NA,2018-03-08 19:36:39,TRUE,NA,"971832085236371463",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sumon272",1,FALSE,FALSE,NA,NA
"81","#SaveBangladesh
#FreeKhaledaZia 
@UN 
@antonioguterres 
@Antonio_Tajani 
@UNHumanRights 
@eucopresident 
@EUCouncil… https://t.co/E44ztBaJYV",FALSE,3,NA,2018-03-08 19:31:48,TRUE,NA,"971830863313981441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sumon272",2,FALSE,FALSE,NA,NA
"82","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/QBdGUF1Qe7",FALSE,3,NA,2018-03-08 19:12:16,TRUE,NA,"971825949623889921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonjuAlom1",0,FALSE,FALSE,NA,NA
"83","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/XIo1FUtgTH",FALSE,9,NA,2018-03-08 19:11:28,TRUE,NA,"971825748813099008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shachcho",4,FALSE,FALSE,NA,NA
"84","#Bangladesh oppositional  JCD north president S.M mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/IYORP47B6G",FALSE,22,NA,2018-03-08 19:10:22,TRUE,NA,"971825470009307136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManzurulDilo",10,FALSE,FALSE,NA,NA
"85","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/DDu2nw9GRf",FALSE,15,NA,2018-03-08 19:06:34,TRUE,NA,"971824513808678912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedaSumiya",3,FALSE,FALSE,NA,NA
"86","#StopFascism #SaveBangladesh 
#SaveDemocracyInBangladesh 
#FreeKhaledaZia #NoElectionWithoutKhaledaZia
@BBCWorld… https://t.co/W5d3AIT3K0",FALSE,6,NA,2018-03-08 17:57:22,TRUE,NA,"971807098274271232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hmfaruq",2,FALSE,FALSE,NA,NA
"87","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/A7s3sbvNtL",FALSE,1,NA,2018-03-08 17:55:25,TRUE,NA,"971806608064856064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajufaruq",0,FALSE,FALSE,NA,NA
"88","বিএনপির শান্তিপূর্ণ কর্মসূচিতে আ.লীগের গাত্রদাহ :মির্জা ফখরুল ইসলাম আলমগীর | https://t.co/WcevKhzSo1 #Bangladesh #freekhaledazia",FALSE,3,NA,2018-03-08 17:49:11,FALSE,NA,"971805040301215744",NA,"<a href=""http://www.amrabnp.com"" rel=""nofollow"">আমরা বিএনপি</a>","amrabnp",0,FALSE,FALSE,NA,NA
"89","#FreeKhaledaZia 
#SaveBangladesh 
#SaveBangladesh
@hrw @UN_DPA @CNN @BBCWorld @AP https://t.co/QJ2Ug9RLjG",FALSE,3,NA,2018-03-08 17:36:18,FALSE,NA,"971801798213332992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nondali",1,FALSE,FALSE,NA,NA
"90","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/1l7pv5TjSp",FALSE,29,NA,2018-03-08 16:40:34,TRUE,NA,"971787772095643648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hasanshikdar20",11,FALSE,FALSE,NA,NA
"91","Human Rights and Democracy at Gunpoint in Bangladesh ������������ When a state indulges itself in criminal activities, other… https://t.co/7MPiGqXVju",FALSE,32,NA,2018-03-08 16:28:57,TRUE,NA,"971784846849789953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ZahidSarder",12,FALSE,FALSE,NA,NA
"92","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/LvTLy8XbNM",FALSE,5,NA,2018-03-08 16:07:04,TRUE,NA,"971779343344074753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sumon272",3,FALSE,FALSE,NA,NA
"93","#Bangladesh oppositional  JCD north president s.m mizanur rahman being dragged by detectives from a peaceful sit-in… https://t.co/QpxNlN2Nta",FALSE,13,NA,2018-03-08 16:05:15,TRUE,NA,"971778882587242496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sumon272",7,FALSE,FALSE,NA,NA
